3620000	125	117
3630000	124	116
3640000	124	116
3650000	124	116
3660000	123	115
3670000	123	115
3680000	122	114
3690000	122	114
3700000	122	113
3710000	121	113
3720000	121	113
3730000	121	112
3740000	120	112
3750000	120	112
3760000	119	111
3770000	119	111
3780000	119	111
3790000	118	111
3800000	118	111
3810000	117	111
3820000	117	110
3830000	117	110
3840000	116	110
3850000	116	110
3860000	116	110
3870000	115	109
3880000	115	108
3890000	114	108
3900000	114	108
3910000	114	108
3920000	113	108
3930000	113	108
3940000	113	108
3950000	112	108
3960000	112	108
3970000	112	108
3980000	111	108
3990000	111	107
4000000	110	107
4010000	110	107
4020000	110	107
4030000	109	107
4040000	109	107
4050000	109	107
4060000	108	107
4070000	108	107
4080000	108	107
4090000	107	107
4100000	107	106
4110000	107	106
4120000	106	106
4130000	106	104
4140000	106	104
4150000	105	104
4160000	105	103
4170000	105	103
4180000	104	103
4190000	104	103
4200000	104	103
4210000	103	103
4220000	103	103
4230000	103	103
4240000	102	102
4250000	102	101
4260000	102	100
4270000	101	99
4280000	101	99
4290000	101	99
4300000	100	99
4310000	100	99
4320000	100	98
4330000	99	98
4340000	99	98
4350000	99	97
4360000	98	97
4370000	98	97
4380000	98	97
4390000	97	97
4400000	97	97
4410000	97	96
4420000	97	96
4430000	96	96
4440000	96	95
4450000	96	95
4460000	95	95
4470000	95	95
4480000	95	95
4490000	94	95
4500000	94	95
4510000	94	95
4520000	93	95
4530000	93	95
4540000	93	95
4550000	93	95
4560000	92	95
4570000	92	95
4580000	92	95
4590000	91	95
4600000	91	95
4610000	91	95
4620000	90	95
4630000	90	95
4640000	90	94
4650000	90	94
4660000	89	93
4670000	89	92
4680000	89	92
4690000	88	92
4700000	88	92
4710000	88	92
4720000	88	92
4730000	87	92
4740000	87	92
4750000	87	92
4760000	86	91
4770000	86	91
4780000	86	91
4790000	86	89
4800000	85	89
4810000	85	88
4820000	85	88
4830000	85	88
4840000	84	88
4850000	84	88
4860000	84	88
4870000	83	88
4880000	83	87
4890000	83	87
4900000	83	87
4910000	82	86
4920000	82	86
4930000	82	86
4940000	82	86
4950000	81	86
4960000	81	86
4970000	81	86
4980000	81	86
4990000	80	86
5000000	80	85
5010000	80	85
5020000	80	85
5030000	79	85
5040000	79	85
5050000	79	83
5060000	79	83
5070000	78	83
5080000	78	82
5090000	78	81
5100000	78	81
5110000	77	80
5120000	77	80
5130000	77	79
5140000	77	79
5150000	76	79
5160000	76	78
5170000	76	77
5180000	76	77
5190000	75	77
5200000	75	77
5210000	75	77
5220000	75	77
5230000	74	77
5240000	74	77
5250000	74	77
5260000	74	77
5270000	73	77
5280000	73	77
5290000	73	77
5300000	73	77
5310000	72	77
5320000	72	77
5330000	72	77
5340000	72	77
5350000	72	76
5360000	71	76
5370000	71	76
5380000	71	76
5390000	71	75
5400000	70	75
5410000	70	74
5420000	70	74
5430000	70	74
5440000	69	71
5450000	69	71
5460000	69	71
5470000	69	71
5480000	69	70
5490000	68	70
5500000	68	70
5510000	68	70
5520000	68	70
5530000	67	70
5540000	67	70
5550000	67	70
5560000	67	69
5570000	67	69
5580000	66	69
5590000	66	69
5600000	66	68
5610000	66	68
5620000	66	68
5630000	65	68
5640000	65	68
5650000	65	67
5660000	65	67
5670000	64	67
5680000	64	67
5690000	64	67
5700000	64	67
5710000	64	66
5720000	63	65
5730000	63	64
