2080000	4.32974	65.9717
2090000	4.34565	66.3321
2100000	4.36722	66.3226
2110000	4.34902	66.3502
2120000	4.35166	66.5127
2130000	4.35212	66.4555
2140000	4.33146	66.8846
2150000	4.32677	67.1429
2160000	4.34986	67.3968
2170000	4.37127	67.7098
2180000	4.35653	67.6795
2190000	4.36186	67.7517
2200000	4.3555	67.6065
2210000	4.34917	67.8144
2220000	4.38631	67.7311
2230000	4.35015	67.8204
2240000	4.37131	67.7778
2250000	4.42137	68.1663
2260000	4.37645	68.2254
2270000	4.3781	68.3042
2280000	4.34452	68.2922
2290000	4.36658	68.2898
2300000	4.34524	68.1071
2310000	4.36758	68.1528
2320000	4.34739	68.0078
2330000	4.34008	68.1513
2340000	4.35916	68.146
2350000	4.35642	68.1545
2360000	4.3369	68.2203
2370000	4.37662	68.2248
2380000	4.3496	68.3687
2390000	4.34378	68.6885
2400000	4.33454	68.6274
2410000	4.35289	68.6653
2420000	4.37108	68.7194
2430000	4.36504	68.8238
2440000	4.38333	69.1588
2450000	4.37179	68.9188
2460000	4.39218	69.0706
2470000	4.40223	69.1663
2480000	4.39218	69.0009
2490000	4.36281	68.8868
2500000	4.37915	69.4145
2510000	4.38996	69.4129
2520000	4.36942	69.4939
2530000	4.40012	69.6524
2540000	4.41226	70.1235
2550000	4.38992	70.1415
2560000	4.37638	70.1462
2570000	4.37807	70.3208
2580000	4.39584	70.2046
2590000	4.38426	70.2286
2600000	4.39415	70.2526
2610000	4.41022	70.2888
2620000	4.41527	70.1524
2630000	4.39909	69.968
2640000	4.40232	70.0284
2650000	4.4051	70.3791
2660000	4.40215	70.2432
2670000	4.39816	69.957
2680000	4.41709	69.8462
2690000	4.39543	69.5851
2700000	4.37943	69.7689
2710000	4.39373	70.1763
2720000	4.3929	70.3478
2730000	4.42754	70.5096
2740000	4.34955	70.6239
2750000	4.39772	70.858
2760000	4.41022	71.1216
2770000	4.40729	71.4507
2780000	4.39961	71.5087
2790000	4.40422	71.8748
2800000	4.40213	71.8205
2810000	4.41575	71.986
2820000	4.3891	72.2094
2830000	4.4191	72.2844
2840000	4.45493	72.288
2850000	4.43839	72.375
2860000	4.4162	72.3717
2870000	4.4414	72.2344
2880000	4.42997	72.4029
2890000	4.4353	72.5471
2900000	4.41619	72.5925
2910000	4.42386	72.7134
2920000	4.41508	72.8127
2930000	4.39717	72.9682
2940000	4.38968	73.1493
2950000	4.41981	73.3634
2960000	4.44758	73.4256
2970000	4.44904	73.5987
2980000	4.41543	73.5982
2990000	4.44585	73.4287
3000000	4.44343	73.547
3010000	4.43749	73.5141
3020000	4.39885	73.3264
3030000	4.41206	73.3833
3040000	4.42967	73.2998
3050000	4.42826	73.1618
3060000	4.43218	73.3095
3070000	4.43959	73.3329
3080000	4.39615	73.432
3090000	4.43047	73.671
3100000	4.42094	73.9273
3110000	4.46315	73.9673
