3620000	127	118
3630000	126	117
3640000	126	117
3650000	125	117
3660000	125	116
3670000	125	116
3680000	124	115
3690000	124	115
3700000	123	114
3710000	123	114
3720000	123	114
3730000	122	113
3740000	122	113
3750000	121	113
3760000	121	112
3770000	121	112
3780000	120	112
3790000	120	112
3800000	120	112
3810000	119	112
3820000	119	111
3830000	118	111
3840000	118	111
3850000	118	111
3860000	117	111
3870000	117	110
3880000	117	109
3890000	116	109
3900000	116	109
3910000	115	109
3920000	115	109
3930000	115	109
3940000	114	109
3950000	114	109
3960000	114	109
3970000	113	109
3980000	113	109
3990000	113	108
4000000	112	108
4010000	112	108
4020000	111	108
4030000	111	108
4040000	111	108
4050000	110	108
4060000	110	108
4070000	110	108
4080000	109	108
4090000	109	108
4100000	109	107
4110000	108	107
4120000	108	107
4130000	108	105
4140000	107	105
4150000	107	105
4160000	107	104
4170000	106	104
4180000	106	104
4190000	106	104
4200000	105	104
4210000	105	104
4220000	105	104
4230000	104	104
4240000	104	103
4250000	104	102
4260000	103	101
4270000	103	100
4280000	103	100
4290000	102	100
4300000	102	100
4310000	102	100
4320000	101	99
4330000	101	99
4340000	101	99
4350000	100	98
4360000	100	98
4370000	100	98
4380000	99	98
4390000	99	98
4400000	99	98
4410000	98	97
4420000	98	97
4430000	98	97
4440000	98	96
4450000	97	96
4460000	97	96
4470000	97	96
4480000	96	96
4490000	96	96
4500000	96	96
4510000	95	96
4520000	95	96
4530000	95	96
4540000	94	96
4550000	94	96
4560000	94	96
4570000	94	96
4580000	93	96
4590000	93	96
4600000	93	96
4610000	92	96
4620000	92	96
4630000	92	96
4640000	92	95
4650000	91	95
4660000	91	94
4670000	91	93
4680000	90	93
4690000	90	93
4700000	90	93
4710000	89	93
4720000	89	93
4730000	89	93
4740000	89	93
4750000	88	93
4760000	88	92
4770000	88	92
4780000	88	92
4790000	87	90
4800000	87	90
4810000	87	89
4820000	86	89
4830000	86	89
4840000	86	89
4850000	86	89
4860000	85	89
4870000	85	89
4880000	85	88
4890000	85	88
4900000	84	88
4910000	84	87
4920000	84	87
4930000	83	87
4940000	83	87
4950000	83	87
4960000	83	87
4970000	82	87
4980000	82	87
4990000	82	87
5000000	82	86
5010000	81	86
5020000	81	86
5030000	81	86
5040000	81	86
5050000	80	84
5060000	80	84
5070000	80	84
5080000	80	83
5090000	79	82
5100000	79	82
5110000	79	81
5120000	79	81
5130000	78	80
5140000	78	80
5150000	78	80
5160000	78	79
5170000	77	78
5180000	77	78
5190000	77	78
5200000	77	78
5210000	76	78
5220000	76	78
5230000	76	78
5240000	76	78
5250000	75	78
5260000	75	78
5270000	75	78
5280000	75	78
5290000	74	78
5300000	74	78
5310000	74	78
5320000	74	78
5330000	73	78
5340000	73	78
5350000	73	77
5360000	73	77
5370000	73	77
5380000	72	77
5390000	72	76
5400000	72	76
5410000	72	75
5420000	71	75
5430000	71	75
5440000	71	72
5450000	71	72
5460000	70	72
5470000	70	72
5480000	70	71
5490000	70	71
5500000	70	71
5510000	69	71
5520000	69	71
5530000	69	71
5540000	69	71
5550000	68	71
5560000	68	70
5570000	68	70
5580000	68	70
5590000	68	70
5600000	67	69
5610000	67	69
5620000	67	69
5630000	67	69
5640000	67	69
5650000	66	68
5660000	66	68
5670000	66	68
5680000	66	68
5690000	65	68
5700000	65	68
5710000	65	67
5720000	65	66
5730000	65	65
5740000	64	64
5750000	64	64
5760000	64	64
5770000	64	64
5780000	64	63
5790000	63	63
5800000	63	63
5810000	63	63
5820000	63	62
5830000	63	62
5840000	62	61
5850000	62	60
5860000	62	60
5870000	62	60
5880000	62	59
5890000	61	59
5900000	61	59
5910000	61	59
5920000	61	58
5930000	61	58
5940000	60	57
5950000	60	57
5960000	60	57
5970000	60	57
5980000	60	56
5990000	59	54
